organizer_id,signup_country,signup_date,first_event_create_date,first_publish_date,first_paid_publish_date,total_events_published,first_event_category,first_event_country,lifetime_revenue,lifetime_tickets
714318230,USA,5/21/15,5/21/15,5/21/15,5/21/15,72,Religion & Spirituality,US,0,23
714414455,Spain,5/22/15,5/22/15,5/22/15,NULL,5,Science & Technology,ES,0,377
714435275,Italy,5/22/15,5/22/15,5/22/15,3/30/16,75,NULL,IT,537.31,987
714580715,USA,5/22/15,5/22/15,5/22/15,NULL,1,Business & Professional,US,NULL,0
714611660,USA,5/22/15,5/22/15,6/4/15,6/4/15,73,NULL,ES,NULL,0
714631645,Canada,5/22/15,11/17/15,11/17/15,10/26/16,6,Community & Culture,CA,1042.12,113
714689785,Canada,5/22/15,9/17/15,9/18/15,NULL,43,Sports & Fitness,CA,0,231
714719555,USA,5/22/15,10/10/16,10/10/16,10/10/16,5,Home & Lifestyle,US,355.12,2
714784595,UK,5/23/15,5/23/15,5/23/15,5/23/15,1,Hobbies & Special Interest,GB,NULL,0
714945870,USA,5/23/15,5/26/15,5/26/15,NULL,4,Film & Media & Entertainment,SG,0,7
715039410,USA,5/24/15,5/24/15,5/24/15,NULL,12,NULL,US,0,23
715175540,Singapore,5/25/15,5/25/15,5/25/15,NULL,5,Business & Professional,SG,0,22
715216875,USA,5/25/15,12/27/15,12/27/15,NULL,206,Business & Professional,US,0,37
715257575,Spain,5/25/15,5/25/15,5/25/15,5/25/15,423,Music,ES,457.34,5
715289920,USA,5/25/15,5/25/15,5/25/15,NULL,122,Business & Professional,CA,0,850
715305965,Germany,5/25/15,10/7/15,10/12/15,10/12/15,108,Health & Wellness,ES,NULL,0
715413445,Italy,5/25/15,5/26/15,5/26/15,NULL,285,NULL,IT,0,969
715441525,USA,5/26/15,5/26/15,5/26/15,NULL,232,Food & Drink,NULL,0,16
715448125,USA,5/26/15,5/26/15,5/26/15,5/26/15,88,NULL,NULL,NULL,0
715515315,USA,5/26/15,5/26/15,6/2/15,6/8/15,36,NULL,US,17975.28,625
715580625,UK,5/26/15,5/26/15,5/26/15,5/26/15,2,Business & Professional,GB,NULL,0
715602790,USA,5/26/15,5/26/15,5/26/15,NULL,7,Business & Professional,US,0,41
715606130,USA,5/26/15,5/26/15,5/26/15,5/26/15,4,Sports & Fitness,US,40,5
715661365,USA,5/26/15,5/26/15,5/26/15,5/26/15,203,Business & Professional,NULL,13534.67,953
715669495,USA,5/26/15,7/28/15,9/25/15,9/25/15,73,Family & Education,US,4494.98,299
715798305,USA,5/26/15,11/5/15,11/5/15,11/5/15,5,Charity & Causes,US,1119.65,31
715805805,USA,5/26/15,5/26/15,5/26/15,5/26/15,14,Other,US,21075.91,7663
715817815,USA,5/26/15,5/26/15,6/17/15,6/17/15,1,Sports & Fitness,US,NULL,0
715880460,Singapore,5/26/15,11/12/15,11/12/15,NULL,16,NULL,SG,0,6
715908660,Australia,5/27/15,5/27/15,5/27/15,NULL,137,NULL,AU,0,264
715934920,USA,5/27/15,6/17/15,7/6/15,NULL,4,NULL,KE,0,107
715941110,UK,5/27/15,5/27/15,5/27/15,NULL,114,NULL,GB,0,2312
715985840,UK,5/27/15,10/14/15,10/14/15,NULL,47,Other,GB,0,479
716097135,UK,5/27/15,7/7/15,7/7/15,NULL,1,NULL,GB,0,11
716157640,USA,5/27/15,5/27/15,5/27/15,NULL,106,Family & Education,US,0,2977
716184645,USA,5/27/15,5/27/15,5/27/15,NULL,495,NULL,NULL,0,207
716351395,USA,5/27/15,3/7/16,3/7/16,6/14/16,10,Community & Culture,US,1943,57
716354450,USA,5/27/15,6/3/15,6/3/15,6/3/15,1213,Food & Drink,GU,6407.72,37
716549550,UK,5/28/15,5/28/15,5/28/15,NULL,25,Business & Professional,GB,0,378
716822960,Italy,5/28/15,5/30/15,5/30/15,5/30/15,48,NULL,IT,105.95,1
716891085,UK,5/29/15,7/29/15,7/30/15,8/16/15,20,Business & Professional,GB,154.71,25
717046065,USA,5/29/15,5/29/15,5/29/15,NULL,1190,NULL,NULL,0,1108
717161950,USA,5/29/15,5/29/15,5/29/15,5/29/15,1806,Sports & Fitness,US,37502.97,387
717463230,USA,5/30/15,5/30/15,5/30/15,NULL,12,Sports & Fitness,US,0,4
717533285,Germany,5/31/15,5/31/15,5/31/15,5/31/15,289,Food & Drink,DE,54181.66,1272
717619655,UK,5/31/15,5/31/15,5/31/15,NULL,39,Sports & Fitness,GB,0,61
717892450,UK,6/1/15,6/1/15,6/1/15,6/1/15,516,Travel & Outdoor,GB,NULL,0
717894105,USA,6/1/15,6/1/15,6/2/15,NULL,811,NULL,US,0,3317
717894545,UK,6/1/15,6/1/15,6/1/15,9/30/15,30,NULL,GB,137.42,1250
717976420,USA,6/1/15,6/1/15,6/1/15,NULL,35,NULL,US,0,870
718061550,USA,6/1/15,6/1/15,6/9/15,NULL,29,Sports & Fitness,US,0,972
718186550,Canada,6/1/15,6/1/15,6/16/15,6/16/15,8,Religion & Spirituality,CA,28973.23,568
718240175,Australia,6/2/15,6/2/15,6/2/15,NULL,569,Religion & Spirituality,AU,0,124
718367470,UK,6/2/15,6/2/15,6/2/15,NULL,738,Community & Culture,ES,0,241
718390795,France,6/2/15,6/2/15,6/2/15,6/2/15,35,NULL,FR,NULL,0
718484245,USA,6/2/15,7/8/15,7/8/15,7/8/15,63,Performing & Visual Arts,US,63870.32,2002
718573195,UK,6/2/15,6/11/16,6/22/16,6/22/16,20,Health & Wellness,GB,23.38,1
718667875,USA,6/2/15,6/2/15,6/2/15,NULL,2,Film & Media & Entertainment,US,0,3
718682195,USA,6/2/15,8/9/15,8/9/15,NULL,1241,Travel & Outdoor,BE,0,548
718831970,Canada,6/3/15,6/3/15,6/3/15,6/3/15,72,NULL,CA,1283.95,40
718924930,USA,6/3/15,6/3/15,6/1/16,NULL,94,NULL,US,0,1535
718983495,Italy,6/3/15,2/4/16,2/4/16,NULL,33,NULL,IT,0,526
719115025,USA,6/3/15,6/3/15,6/4/15,6/4/15,4,Performing & Visual Arts,US,NULL,0
719160950,Australia,6/3/15,8/8/16,8/8/16,8/8/16,1,Business & Professional,AU,1999.93,5
719297160,USA,6/4/15,2/10/16,2/10/16,NULL,1,NULL,NULL,0,4
719368040,Singapore,6/4/15,7/5/15,8/18/15,8/18/15,19,Hobbies & Special Interest,SG,351.45,68
719437810,USA,6/4/15,6/4/15,6/4/15,1/13/16,62,NULL,US,3234.44,1995
719466875,USA,6/4/15,6/4/15,6/4/15,6/4/15,1,Food & Drink,US,NULL,0
719552070,Australia,6/4/15,6/28/15,6/28/15,NULL,19,NULL,NULL,0,380
719725635,USA,6/5/15,6/5/15,6/5/15,NULL,1999,Charity & Causes,US,0,90
719948240,USA,6/5/15,6/5/15,6/5/15,6/5/15,282,Film & Media & Entertainment,US,165,23
719977855,USA,6/5/15,6/5/15,6/5/15,NULL,8,NULL,US,0,81
719989935,USA,6/5/15,6/5/15,6/5/15,9/17/15,10,Fashion & Beauty,US,0,5
720038015,Ireland,6/6/15,6/6/15,6/6/15,6/6/15,181,Music,IE,1166062.29,38528
720270440,Germany,6/7/15,6/7/15,6/7/15,NULL,29,Hobbies & Special Interest,NULL,0,2
720369440,USA,6/7/15,6/7/15,6/7/15,6/7/15,271,Family & Education,US,NULL,0
720563105,USA,6/8/15,6/29/15,6/29/15,NULL,208,Business & Professional,SG,0,153
720595380,UK,6/8/15,6/8/15,6/8/15,NULL,102,NULL,GB,0,615
720596010,Germany,6/8/15,6/8/15,6/9/15,NULL,3,NULL,DE,0,2
720715565,Canada,6/8/15,6/8/15,6/8/15,6/8/15,1711,Travel & Outdoor,CA,2537.33,21
720768465,USA,6/8/15,6/8/15,6/8/15,6/8/15,308,NULL,US,217222.13,3794
720791850,USA,6/8/15,6/8/15,6/8/15,NULL,92,NULL,NULL,0,1590
720875300,Canada,6/8/15,6/8/15,6/8/15,4/18/16,105,Family & Education,CA,717.76,107
720964030,Spain,6/9/15,6/9/15,6/9/15,6/9/15,162,NULL,NULL,0,3070
721026975,USA,6/9/15,6/9/15,6/9/15,NULL,694,NULL,US,0,2089
721119205,Canada,6/9/15,8/14/15,8/14/15,8/14/15,21,Sports & Fitness,CA,5370.93,180
721159555,UK,6/9/15,6/9/15,6/9/15,NULL,336,Science & Technology,GB,0,903
721164245,USA,6/9/15,6/9/15,6/9/15,NULL,400,NULL,NULL,0,19435
721164965,USA,6/9/15,6/9/15,6/9/15,NULL,414,Health & Wellness,US,0,136
721278710,USA,6/9/15,6/9/15,6/9/15,NULL,209,Religion & Spirituality,US,0,3
721425435,Italy,6/10/15,6/15/15,6/15/15,NULL,541,Science & Technology,IT,0,2801
721537615,USA,6/10/15,6/19/15,6/19/15,6/19/15,1,NULL,US,NULL,0
721684215,USA,6/10/15,6/10/15,6/10/15,10/27/15,297,Business & Professional,US,0,30
722023425,USA,6/11/15,6/11/15,6/11/15,NULL,5,Charity & Causes,NG,0,216
722055330,USA,6/11/15,6/16/15,6/16/15,6/16/15,11,Charity & Causes,US,4490.5,70
722112505,USA,6/11/15,6/11/15,6/11/15,6/11/15,1055,Music,US,17420,1193
722120550,USA,6/11/15,6/11/15,6/11/15,6/11/15,372,Health & Wellness,US,439,18
722239185,Australia,6/11/15,4/12/16,4/12/16,7/10/16,167,Sports & Fitness,AU,3799.61,240
722327505,Spain,6/12/15,4/11/16,4/11/16,NULL,12,NULL,ES,0,185
722423695,USA,6/12/15,6/12/15,6/12/15,NULL,288,NULL,US,0,806
722457720,USA,6/12/15,6/12/15,6/12/15,NULL,13,NULL,US,NULL,0
722545055,USA,6/12/15,6/12/15,6/12/15,6/12/15,83,NULL,NULL,93193.55,3259
722619005,USA,6/12/15,10/20/15,10/20/15,10/20/15,2,Music,US,NULL,0
722668065,Singapore,6/12/15,10/26/15,10/26/15,10/26/15,9,NULL,NULL,NULL,0
722829295,Canada,6/13/15,6/15/15,7/27/15,7/27/15,1523,Family & Education,CA,439922.24,6368
722897875,Australia,6/14/15,9/22/15,9/25/15,NULL,9,Sports & Fitness,AU,0,122
723023555,UK,6/14/15,7/2/16,7/2/16,7/2/16,272,Business & Professional,GB,55.21,15
723042605,Australia,6/14/15,6/14/15,6/14/15,NULL,124,NULL,AU,0,2647
723069740,Australia,6/14/15,7/28/15,7/28/15,NULL,33,NULL,NULL,0,2
723076460,Canada,6/14/15,6/14/15,6/14/15,6/14/15,1,Film & Media & Entertainment,CA,315.47,17
723078665,Australia,6/14/15,6/14/15,6/17/15,6/17/15,133,Performing & Visual Arts,AU,49850.35,2230
723172435,UK,6/15/15,7/29/15,8/11/15,8/11/15,1,Science & Technology,GB,37473.3,91
723218905,UK,6/15/15,6/30/15,6/30/15,6/30/15,13,NULL,GB,1153.17,121
723266140,Italy,6/15/15,6/15/15,6/15/15,NULL,2,Health & Wellness,IT,0,6
723334745,USA,6/15/15,6/29/15,6/29/15,NULL,1559,NULL,US,0,1625
723359105,USA,6/15/15,6/15/15,6/15/15,6/15/15,80,NULL,US,NULL,0
723372120,USA,6/15/15,6/15/15,6/17/15,10/19/15,257,Other,US,0,22
723402970,USA,6/15/15,5/31/16,5/31/16,NULL,1,NULL,NULL,0,28
723452965,USA,6/15/15,6/15/15,6/15/15,6/15/15,1348,Performing & Visual Arts,US,755,55
723474945,USA,6/15/15,6/15/15,6/15/15,NULL,610,NULL,NULL,0,2
723488090,USA,6/15/15,7/17/15,7/17/15,NULL,743,Sports & Fitness,US,0,1561
723560715,USA,6/15/15,6/15/15,6/15/15,6/15/15,97,Film & Media & Entertainment,US,276.8,172
723619540,Italy,6/16/15,6/16/15,6/16/15,NULL,214,Health & Wellness,IT,0,11
723649200,UK,6/16/15,6/16/15,6/16/15,NULL,138,Other,GB,0,4841
723715215,UK,6/16/15,9/29/15,9/29/15,9/29/15,1,Business & Professional,IT,7838.15,32
723834395,USA,6/16/15,6/16/15,6/16/15,6/16/15,16,Seasonal & Holiday,US,1614,55
723877855,USA,6/16/15,6/16/15,6/16/15,6/16/15,102,Music,US,52393,1161
723927130,USA,6/16/15,6/17/15,6/17/15,6/17/15,34,Performing & Visual Arts,US,2450,58
723940990,USA,6/16/15,6/16/15,6/16/15,6/16/15,11,Sports & Fitness,US,4520.15,89
723992745,USA,6/16/15,6/16/15,7/15/15,7/15/15,373,NULL,US,2313,32
724040890,UK,6/17/15,6/17/15,7/15/15,NULL,175,NULL,NULL,0,653
724210390,USA,6/17/15,6/17/15,6/17/15,NULL,129,Music,US,NULL,0
724220325,USA,6/17/15,6/17/15,6/17/15,6/17/15,172,Community & Culture,CA,141.14,3
724276435,USA,6/17/15,12/17/16,12/17/16,12/17/16,1,Business & Professional,US,4500,11
724350890,USA,6/17/15,6/17/15,6/17/15,5/31/16,184,Business & Professional,GB,32410.28,292
724357080,UK,6/17/15,6/17/15,6/17/15,6/17/15,84,Health & Wellness,GB,11078.19,138
724361730,USA,6/17/15,6/17/15,6/17/15,NULL,33,Science & Technology,NULL,0,683
724392175,Australia,6/17/15,7/1/15,7/2/15,NULL,47,Other,AU,0,190
724462210,USA,6/18/15,6/18/15,6/18/15,6/18/15,76,NULL,NULL,38329,1939
724464695,UK,6/18/15,6/18/15,6/18/15,NULL,5,NULL,GB,0,16
724550845,USA,6/18/15,6/18/15,6/18/15,6/18/15,1,NULL,US,216,25
724558120,USA,6/18/15,12/8/15,12/8/15,12/8/15,2,Fashion & Beauty,US,4795,70
724641230,USA,6/18/15,6/18/15,6/25/15,7/10/15,42,Government & Politics,US,8086.4,1144
724774685,USA,6/18/15,8/17/15,8/17/15,NULL,7,Family & Education,US,0,241
724836815,USA,6/18/15,6/18/15,8/3/15,10/5/15,30,Business & Professional,US,83126.99,2599
724910215,USA,6/19/15,6/19/15,6/19/15,6/19/15,6608,NULL,BE,1456.73,1140
724920440,UK,6/19/15,8/1/16,8/1/16,NULL,3,Health & Wellness,GB,0,74
724962780,USA,6/19/15,6/22/15,6/22/15,NULL,566,NULL,US,0,3022
724975305,Ireland,6/19/15,6/19/15,6/19/15,6/19/15,63,Music,IE,1049.98,9
724994320,USA,6/19/15,6/19/15,6/19/15,6/19/15,14,Food & Drink,US,7962.1,112
725014650,USA,6/19/15,8/3/15,8/3/15,NULL,6,Home & Lifestyle,US,0,86
725051045,USA,6/19/15,6/19/15,6/19/15,NULL,146,Business & Professional,US,0,1101
725070695,USA,6/19/15,6/19/15,6/26/15,6/26/15,59,Sports & Fitness,US,6645,63
725185475,USA,6/19/15,6/19/15,6/19/15,10/20/15,133,Food & Drink,US,600,590
725239920,Canada,6/19/15,9/10/15,9/11/15,9/11/15,1,Community & Culture,CA,NULL,0
725247165,USA,6/19/15,6/21/15,7/3/15,7/3/15,11,Film & Media & Entertainment,US,11490.14,696
725286885,USA,6/20/15,6/20/15,6/20/15,NULL,335,Other,NULL,0,218
725381780,UK,6/20/15,7/6/15,11/28/15,11/28/15,10,Music,GB,2412.55,120
725430330,USA,6/20/15,6/20/15,6/21/15,6/21/15,85,Health & Wellness,IN,NULL,0
725738295,UK,6/22/15,9/10/15,9/10/15,NULL,16,NULL,GB,0,30
725844055,UK,6/22/15,6/22/15,6/23/15,6/23/15,464,Travel & Outdoor,FR,5590.99,13698
725854770,USA,6/22/15,9/3/15,3/27/16,3/27/16,74,Charity & Causes,US,1280,10
725892980,USA,6/22/15,6/22/15,8/25/15,8/5/16,20,NULL,US,0,771
725947600,USA,6/22/15,6/24/15,6/29/15,6/29/15,12818,Business & Professional,US,662826.95,21269
725950925,USA,6/22/15,11/27/15,11/30/15,11/30/15,13,Business & Professional,US,1095.6,2
725956240,USA,6/22/15,6/22/15,6/22/15,6/22/15,122,NULL,NULL,NULL,0
725992650,USA,6/22/15,6/22/15,6/24/15,6/24/15,37,Hobbies & Special Interest,US,32.24,2
726233610,USA,6/23/15,6/24/15,6/28/15,NULL,202,NULL,BE,0,1105
726372390,Argentina,6/23/15,1/18/16,1/18/16,NULL,206,Government & Politics,MX,0,2895
726397900,USA,6/23/15,9/14/15,9/14/15,NULL,1,NULL,NULL,NULL,0
726398995,Australia,6/23/15,6/23/15,6/23/15,NULL,112,Other,AU,0,1335
726593090,USA,6/24/15,6/24/15,6/24/15,6/24/15,373,Fashion & Beauty,US,420,8
726637330,USA,6/24/15,6/24/15,6/24/15,NULL,600,Other,NULL,0,2
726647325,UK,6/24/15,6/24/15,6/24/15,NULL,1805,NULL,GB,0,1151
726757805,USA,6/24/15,6/24/15,6/24/15,NULL,9,NULL,NULL,NULL,0
726773090,USA,6/24/15,6/24/15,6/24/15,6/24/15,1805,Health & Wellness,PT,NULL,0
726887035,Australia,6/24/15,6/24/15,6/24/15,NULL,1,Community & Culture,AU,NULL,0
726912425,USA,6/25/15,6/25/15,6/25/15,NULL,2,Business & Professional,ID,0,44
726963590,UK,6/25/15,8/11/15,8/11/15,NULL,8,Other,GB,0,707
726989310,UK,6/25/15,6/25/15,6/25/15,NULL,443,Science & Technology,GB,0,1554
727001575,Canada,6/25/15,6/25/15,6/25/15,6/27/16,6,Fashion & Beauty,CA,281.12,81
727048645,USA,6/25/15,6/25/15,6/25/15,NULL,28,Health & Wellness,US,0,50
727117455,USA,6/25/15,7/17/15,7/17/15,NULL,348,Other,US,0,1845
727204530,USA,6/25/15,6/25/15,6/25/15,6/25/15,1164,Travel & Outdoor,US,0,3365
727287000,USA,6/25/15,6/29/15,6/29/15,12/6/15,951,Sports & Fitness,MY,0,163
727359680,Germany,6/26/15,6/26/15,7/6/15,7/6/15,43,Travel & Outdoor,DE,5443.29,261
727379600,USA,6/26/15,6/26/15,6/26/15,NULL,2,Hobbies & Special Interest,US,NULL,0
727447735,USA,6/26/15,6/26/15,6/26/15,6/26/15,847,NULL,NULL,NULL,0
727466155,USA,6/26/15,7/23/15,7/23/15,NULL,795,NULL,NULL,0,19229
727502450,USA,6/26/15,7/14/15,7/14/15,8/21/15,13,NULL,US,10782.02,57
727545170,USA,6/26/15,6/29/15,6/29/15,NULL,890,NULL,NULL,0,789
727708960,USA,6/27/15,6/27/15,6/29/15,6/29/15,250,Performing & Visual Arts,US,46557.81,2340
727767360,USA,6/27/15,6/27/15,6/27/15,NULL,356,Health & Wellness,US,0,31
727865390,UK,6/28/15,6/28/15,6/28/15,NULL,891,NULL,GB,0,1751
727963450,USA,6/28/15,6/28/15,6/28/15,7/21/15,267,NULL,US,81175.32,2894
728024580,USA,6/28/15,6/28/15,6/28/15,NULL,103,Sports & Fitness,US,0,5
728047525,Singapore,6/28/15,6/28/15,6/28/15,NULL,21,Business & Professional,SG,0,1
728051890,USA,6/29/15,6/29/15,6/29/15,NULL,4,Community & Culture,CN,0,156
728164495,UK,6/29/15,6/29/15,6/29/15,NULL,12,Business & Professional,GB,0,255
728414665,UK,6/30/15,10/13/16,10/13/16,NULL,881,NULL,NULL,0,184
728503075,USA,6/30/15,6/30/15,6/30/15,6/30/15,1,Auto & Boat & Air,US,NULL,0
728513035,USA,6/30/15,6/30/15,6/30/15,NULL,109,NULL,US,0,208
728521550,USA,6/30/15,6/30/15,6/30/15,6/30/15,118,Performing & Visual Arts,US,3900,73
728544270,USA,6/30/15,6/30/15,6/30/15,7/13/15,121,NULL,US,200,2184
728806050,UK,7/1/15,7/1/15,7/1/15,7/1/15,3,Hobbies & Special Interest,GB,NULL,0
728864860,UK,7/1/15,7/6/15,7/6/15,7/6/15,116,NULL,GB,0,11
728918790,Italy,7/1/15,5/21/16,5/21/16,5/21/16,52,Health & Wellness,IT,0,1
728961215,USA,7/1/15,7/1/15,7/1/15,NULL,333,NULL,NULL,0,290
728979690,USA,7/1/15,7/1/15,7/1/15,7/1/15,115,Food & Drink,US,0,29
729108325,USA,7/1/15,7/1/15,7/9/15,7/9/15,16,Business & Professional,US,40,756
729245680,Australia,7/2/15,7/3/15,7/3/15,7/3/15,102,Music,AU,26938.26,958
729279480,USA,7/2/15,3/11/16,3/11/16,3/11/16,12,Health & Wellness,US,NULL,0
729314525,USA,7/2/15,7/7/15,8/27/15,9/15/15,11,NULL,US,750,6
729509485,Italy,7/3/15,7/3/15,7/14/15,NULL,3,Health & Wellness,IT,0,104
729524445,Spain,7/3/15,10/2/15,10/2/15,NULL,2,NULL,ES,0,2
729572380,USA,7/3/15,7/3/15,7/3/15,7/3/15,39,Health & Wellness,CA,NULL,0
729888685,USA,7/4/15,7/4/15,7/4/15,7/4/15,35,Performing & Visual Arts,US,NULL,0
729937615,Australia,7/4/15,7/4/15,7/4/15,6/19/16,1683,Community & Culture,AU,0,1774
729953905,USA,7/5/15,7/5/15,12/6/16,12/6/16,1,Fashion & Beauty,US,3600,42
730083665,Australia,7/5/15,8/20/15,8/20/15,NULL,8,NULL,NULL,0,323
730280855,USA,7/6/15,7/6/15,8/26/15,NULL,92,Other,US,0,2882
730309845,USA,7/6/15,7/6/15,7/6/15,NULL,42,NULL,US,NULL,0
730320540,USA,7/6/15,7/6/15,7/7/15,NULL,2,Other,US,0,37
730343245,USA,7/6/15,7/6/15,7/6/15,7/6/15,1158,NULL,US,1237.5,38
730524070,UK,7/7/15,7/7/15,7/7/15,7/7/15,1,Family & Education,GB,598.54,4
730524355,UK,7/7/15,1/13/16,1/13/16,6/14/16,18,NULL,AE,23.38,737
730526660,USA,7/7/15,7/7/15,7/7/15,7/7/15,3,NULL,NULL,NULL,0
730579355,Germany,7/7/15,7/15/15,7/15/15,NULL,220,NULL,AT,0,120
730611050,USA,7/7/15,7/7/15,7/7/15,7/7/15,1895,Health & Wellness,US,480,479
730653920,USA,7/7/15,8/6/15,8/6/15,NULL,18,Other,NULL,0,970
730709525,USA,7/7/15,7/7/15,7/12/15,7/12/15,1652,Community & Culture,US,11092.5,688
730717300,USA,7/7/15,7/7/15,7/7/15,8/25/15,203,Home & Lifestyle,US,288,782
730748630,USA,7/7/15,7/7/15,7/9/15,7/9/15,37,Food & Drink,US,137452,1082
730787500,USA,7/7/15,7/7/15,7/7/15,7/7/15,1327,Music,US,15042.62,277
730915970,UK,7/8/15,7/9/15,7/9/15,NULL,743,NULL,NULL,0,3425
730926930,UK,7/8/15,10/7/15,10/7/15,10/7/15,6,Music,GB,NULL,0
730939260,UK,7/8/15,7/8/15,7/8/15,7/8/15,3,Music,GB,1055.68,31
730991445,France,7/8/15,9/3/15,9/3/15,NULL,55,NULL,FR,0,675
730994990,UK,7/8/15,7/8/15,7/31/15,NULL,26,Performing & Visual Arts,GB,0,341
731039860,USA,7/8/15,7/10/15,7/9/15,7/9/15,86,Other,US,NULL,0
731054300,USA,7/8/15,7/11/15,7/11/15,NULL,520,Health & Wellness,US,0,35
731141920,USA,7/8/15,7/8/15,7/8/15,NULL,1,Film & Media & Entertainment,US,NULL,0
731147480,USA,7/8/15,7/8/15,7/9/15,7/9/15,35,Health & Wellness,US,46937.58,353
731175890,USA,7/8/15,7/22/15,7/22/15,7/22/15,129,Food & Drink,US,1167.04,52
731274205,USA,7/8/15,7/8/15,7/9/15,7/9/15,2847,Community & Culture,US,7820.14,157
731294710,USA,7/8/15,7/9/15,7/9/15,NULL,35,Business & Professional,PH,0,24
731299050,USA,7/8/15,7/9/15,7/9/15,7/9/15,2,Food & Drink,US,5560.37,431
731302410,USA,7/8/15,7/8/15,7/8/15,NULL,146,Business & Professional,PH,0,16
731309270,USA,7/8/15,7/9/15,7/9/15,7/9/15,677,Other,US,10102.3,119
731346225,Ireland,7/9/15,7/9/15,7/9/15,NULL,2,Other,IE,0,8
731500835,USA,7/9/15,7/9/15,7/16/15,7/16/15,5,NULL,US,2858,102
731581590,USA,7/9/15,7/9/15,7/9/15,7/9/15,2295,NULL,GB,432.02,14
731796905,USA,7/10/15,7/10/15,7/27/15,NULL,152,Hobbies & Special Interest,US,0,1640
731953895,USA,7/10/15,8/4/15,8/7/15,NULL,105,Community & Culture,US,NULL,0
732040375,USA,7/10/15,5/11/16,5/13/16,5/13/16,201,NULL,NULL,942.01,26
732198205,USA,7/11/15,7/11/15,7/11/15,7/11/15,1,Hobbies & Special Interest,US,836.5,74
732253055,Singapore,7/11/15,7/12/15,7/12/15,NULL,3,NULL,SG,0,2
732282985,Spain,7/12/15,7/12/15,7/12/15,7/12/15,290,Business & Professional,ES,7426.95,97
732331940,USA,7/12/15,10/14/16,10/25/16,10/25/16,34,Sports & Fitness,US,NULL,0
732503160,UK,7/13/15,7/13/15,7/14/15,7/14/15,235,Family & Education,NULL,69330.98,1571
732506750,UK,7/13/15,7/13/15,7/14/15,7/14/15,56,Family & Education,GB,42089.39,366
732530210,USA,7/13/15,7/13/15,7/13/15,7/13/15,13,Community & Culture,US,300,13
732571595,UK,7/13/15,10/13/15,1/12/16,1/12/16,259,Food & Drink,GB,0,4
732607520,USA,7/13/15,7/13/15,7/13/15,NULL,21,Other,NULL,0,11
732628065,Spain,7/13/15,6/21/16,6/21/16,6/21/16,579,Business & Professional,NULL,0,41
732642415,USA,7/13/15,7/13/15,7/13/15,7/13/15,236,Health & Wellness,US,50,5
732696440,USA,7/13/15,7/13/15,7/13/15,7/13/15,40,Sports & Fitness,US,112441.94,1488
732797475,USA,7/13/15,7/13/15,7/13/15,7/13/15,28,Sports & Fitness,US,1938.41,84
732829765,Australia,7/13/15,7/13/15,7/14/15,10/11/16,395,Food & Drink,AU,214.72,363
732935500,USA,7/14/15,8/26/16,8/26/16,NULL,1,Business & Professional,US,NULL,0
732953125,USA,7/14/15,7/14/15,7/24/15,7/24/15,7,Business & Professional,US,3265.97,341
732967420,USA,7/14/15,7/14/15,7/14/15,NULL,426,Family & Education,US,0,315
732975410,USA,7/14/15,9/29/15,9/29/15,9/29/15,218,Health & Wellness,US,36260.97,1318
733009240,USA,7/14/15,7/14/15,7/14/15,7/14/15,6,Religion & Spirituality,US,1865,33
733208195,USA,7/14/15,8/28/15,8/28/15,NULL,33,Business & Professional,US,0,52
733322020,UK,7/15/15,7/15/15,7/15/15,7/15/15,633,Travel & Outdoor,GB,121.82,4
733417495,USA,7/15/15,7/15/15,7/15/15,NULL,21,NULL,NULL,0,1
733595220,USA,7/15/15,2/8/16,2/28/16,2/28/16,9,Business & Professional,US,185,46
733630070,Australia,7/15/15,7/15/15,7/15/15,NULL,15,NULL,AU,0,75
733685710,USA,7/15/15,7/16/15,7/16/15,1/14/16,17,Business & Professional,US,80,695
733751100,UK,7/16/15,9/19/15,9/19/15,NULL,2,Other,BG,0,20
733959460,UK,7/16/15,7/17/15,7/17/15,7/17/15,158,Family & Education,GB,115153.29,673
734417115,Australia,7/17/15,7/17/15,7/17/15,7/17/15,193,Home & Lifestyle,AU,23851.01,321
734490705,Singapore,7/18/15,7/29/15,7/29/15,8/22/15,6,Family & Education,SG,0,35
734528140,USA,7/18/15,7/18/15,7/18/15,7/18/15,4,Music,US,NULL,0
734586995,USA,7/18/15,7/18/15,9/10/15,9/10/15,265,Food & Drink,US,7090.5,259
734608580,USA,7/18/15,7/18/15,7/20/15,NULL,2,NULL,NULL,NULL,0
734647185,USA,7/19/15,10/14/15,10/14/15,10/14/15,61,Religion & Spirituality,US,0,748
734721540,Canada,7/19/15,7/19/15,7/21/15,7/21/15,3,NULL,CA,0,3
734789055,Canada,7/19/15,7/19/15,7/19/15,8/23/16,533,Travel & Outdoor,CA,242.92,1008
734905660,USA,7/20/15,7/20/15,7/20/15,7/23/15,373,Other,US,175,89
734928175,UK,7/20/15,7/21/15,7/22/15,7/22/15,3672,Music,GB,155957.8,4398
734934430,USA,7/20/15,7/20/15,7/20/15,NULL,29,Other,NULL,0,414
735011160,USA,7/20/15,7/20/15,7/20/15,7/20/15,8,Performing & Visual Arts,US,90,9
735026045,USA,7/20/15,7/20/15,7/20/15,NULL,25,NULL,US,0,240
735182580,USA,7/20/15,7/21/15,7/21/15,7/21/15,1,Music,PA,NULL,0
