event_id,organizer_id,event_create_date,event_publish_date,event_start_date,event_currency,is_listed,event_paid_type,event_capacity,event_category,event_country
86105805,663214280,6/5/15,4/24/15,6/24/15,SGD,public,paid event,3,Health & Wellness,SG
86106645,663214280,6/5/15,5/2/15,8/20/15,SGD,public,paid event,3,Health & Wellness,SG
86113830,703356915,6/5/15,6/5/15,6/25/15,USD,public,paid event,300,Hobbies & Special Interest,US
86119595,261175610,6/5/15,6/5/15,3/18/16,USD,public,free event,999,Family & Education,US
86122535,196393350,6/5/15,6/5/15,6/27/15,USD,public,free event,300,NULL,KE
86125365,347183615,6/5/15,6/5/15,8/17/15,USD,public,paid event,600,Charity & Causes,US
86129925,49100225,6/5/15,6/5/15,11/4/15,USD,private,free event,70,NULL,US
86136790,715039410,6/5/15,6/5/15,6/18/15,USD,private,free event,10,NULL,US
86142420,364773225,6/5/15,6/5/15,8/17/15,USD,public,free event,100,Performing & Visual Arts,US
86166425,177038960,6/6/15,6/6/15,6/23/15,GBP,private,free event,200,NULL,GB
86170265,63938015,6/6/15,6/6/15,7/6/15,USD,public,paid event,11000,Business & Professional,NULL
86184730,160962725,6/6/15,6/6/15,6/14/15,USD,public,free event,10,Charity & Causes,US
86192955,510650085,6/7/15,6/7/15,7/31/15,AUD,private,free event,20,NULL,AU
86194290,448718995,6/7/15,6/7/15,7/26/15,AUD,public,paid event,22,Business & Professional,AU
86194510,9400090,6/7/15,6/17/15,8/31/15,USD,public,paid event,75,Travel & Outdoor,US
86194575,720270440,6/7/15,6/7/15,6/11/15,EUR,public,free event,20,Hobbies & Special Interest,NULL
86198860,719989935,6/7/15,6/7/15,6/13/15,USD,public,free event,10,Fashion & Beauty,US
86208160,720369440,6/7/15,6/7/15,9/27/15,USD,private,paid event,100,Family & Education,US
86210870,720369440,6/7/15,6/7/15,1/22/16,USD,private,paid event,100,Family & Education,US
86212360,507416035,6/7/15,6/7/15,7/3/15,USD,public,free event,700,Family & Education,NULL
86224450,241830300,6/7/15,6/7/15,6/12/15,USD,public,free event,50,Business & Professional,US
86233565,283926645,6/8/15,6/8/15,8/17/15,USD,public,free event,1000,Science & Technology,NULL
86234200,283926645,6/8/15,6/8/15,8/10/15,USD,public,free event,1000,Science & Technology,NULL
86236990,283926645,6/8/15,6/8/15,9/15/15,USD,public,free event,1000,Science & Technology,NULL
86237010,283926645,6/8/15,6/8/15,9/19/15,USD,public,free event,1000,Science & Technology,NULL
86237965,283926645,6/8/15,6/8/15,6/23/15,USD,public,free event,1000,Science & Technology,NULL
86245915,283926645,6/8/15,6/8/15,7/23/15,USD,public,free event,1000,Science & Technology,NULL
86247250,283926645,6/8/15,6/8/15,8/5/15,USD,public,free event,1000,Science & Technology,NULL
86252280,283926645,6/8/15,6/8/15,7/2/15,USD,public,free event,1000,Science & Technology,NULL
86254295,283926645,6/8/15,6/8/15,7/17/15,USD,public,free event,1000,Science & Technology,NULL
86271470,696542335,6/8/15,6/16/15,8/4/15,USD,private,free event,50,NULL,US
86283770,624623625,6/8/15,6/8/15,7/3/15,EUR,public,paid event,15,Business & Professional,IT
86293550,175175410,6/8/15,6/8/15,7/15/15,USD,public,free event,30,Community & Culture,NULL
86294825,169441785,6/8/15,6/8/15,10/27/15,USD,private,paid event,1445,Food & Drink,US
86303930,361381665,6/8/15,6/8/15,6/25/15,USD,public,free event,1000,Business & Professional,US
86310000,705892210,6/8/15,6/8/15,8/16/15,EUR,public,paid event,400,Hobbies & Special Interest,DE
86317660,314010125,6/8/15,6/8/15,7/24/15,AUD,public,free event,33,Charity & Causes,NULL
86323465,662086095,6/8/15,6/8/15,6/26/15,USD,public,paid event,100,Music,US
86338500,293263265,6/9/15,6/9/15,8/8/15,GBP,public,paid event,10,Business & Professional,GB
86344935,393472805,6/9/15,6/9/15,6/28/15,USD,public,paid event,65,NULL,US
86356715,705892210,6/9/15,5/21/15,10/4/15,EUR,public,paid event,400,Hobbies & Special Interest,DE
86377895,677928475,6/9/15,3/5/15,12/15/15,USD,public,free event,2000,Sports & Fitness,US
86378040,604628455,6/9/15,6/9/15,9/16/15,USD,public,paid event,500,Business & Professional,CA
86378770,375731955,6/9/15,6/9/15,6/26/15,CAD,private,free event,12,NULL,NULL
86383450,288449435,6/9/15,6/9/15,10/2/15,USD,public,free event,200,Music,US
86389790,341808405,6/9/15,6/9/15,6/17/15,USD,public,paid event,35,Family & Education,US
86400950,721278710,6/9/15,6/9/15,9/1/15,USD,public,free event,100,Religion & Spirituality,US
86402425,66939945,6/9/15,6/9/15,7/9/15,USD,public,free event,40,Business & Professional,US
86405730,140360665,6/9/15,1/29/16,2/3/16,MYR,private,free event,188,NULL,MY
86407035,301904195,6/9/15,6/9/15,8/22/15,USD,public,free event,20,Home & Lifestyle,AU
86424560,458870675,6/10/15,5/23/15,8/13/15,AUD,public,free event,6,Hobbies & Special Interest,AU
86428290,710256175,6/10/15,6/10/15,6/15/15,USD,public,free event,1000,NULL,HR
86430150,701289650,6/10/15,6/10/15,6/29/15,GBP,private,free event,50,NULL,GB
86452575,378660965,6/10/15,6/10/15,3/27/16,USD,public,paid event,20,Fashion & Beauty,NULL
86453380,615402565,6/10/15,6/10/15,6/9/16,USD,public,free event,55555,Health & Wellness,US
86462505,295458325,6/10/15,6/10/15,6/27/15,GBP,private,free event,6,NULL,GB
86469905,721684215,6/10/15,6/10/15,5/24/16,USD,public,free event,50,Business & Professional,US
86471135,64851745,6/10/15,1/21/15,8/15/15,USD,private,free event,600,NULL,GB
86481540,585079555,6/10/15,6/10/15,7/28/15,USD,public,free event,20,Health & Wellness,US
86490620,480201825,6/11/15,6/11/15,7/9/15,GBP,public,free event,65,Health & Wellness,GB
86502895,386932595,6/11/15,6/11/15,6/13/15,USD,public,free event,25,Business & Professional,US
86511665,550840185,6/11/15,6/11/15,12/1/15,GBP,public,paid event,25,Business & Professional,GB
86520675,212322360,6/11/15,6/11/15,7/25/15,USD,public,free event,50,Charity & Causes,US
86523990,80600895,6/11/15,6/11/15,9/10/15,USD,private,paid event,5,Food & Drink,US
86524500,685133970,6/11/15,6/11/15,7/25/15,USD,public,paid event,650,Charity & Causes,US
86526930,722023425,6/11/15,6/11/15,8/13/15,USD,public,free event,50,Charity & Causes,NG
86538295,291081225,6/11/15,6/15/15,7/13/15,USD,public,free event,18,Business & Professional,US
86539555,14971255,6/11/15,6/11/15,7/22/15,GBP,public,paid event,50,Business & Professional,GB
86586515,711426460,6/12/15,6/12/15,11/12/16,USD,public,free event,24,Health & Wellness,US
86589405,677214700,6/12/15,6/12/15,7/22/15,EUR,private,free event,150,NULL,FR
86597500,256476180,6/12/15,6/12/15,7/15/15,USD,public,paid event,100,Business & Professional,US
86604760,722457720,6/12/15,6/12/15,6/30/15,USD,public,free event,5,NULL,US
86620535,16381315,6/12/15,6/12/15,7/2/15,USD,private,free event,25,Performing & Visual Arts,US
86626915,86400585,6/12/15,6/12/15,7/6/15,USD,public,free event,25,NULL,US
86657185,546302005,6/13/15,6/13/15,9/20/15,USD,public,paid event,50,Performing & Visual Arts,NULL
86674185,306369245,6/14/15,6/14/15,8/23/15,USD,public,paid event,2009,Music,US
86677575,181452860,6/14/15,6/14/15,7/7/15,GBP,public,free event,100,Health & Wellness,GB
86685225,704071120,6/14/15,5/17/15,7/3/15,AUD,public,paid event,10,Food & Drink,AU
86685340,704071120,6/14/15,5/17/15,12/11/15,AUD,public,paid event,10,Food & Drink,AU
86686510,723076460,6/14/15,6/14/15,6/28/15,CAD,public,paid event,400,Film & Media & Entertainment,CA
86694750,166376885,6/15/15,6/15/15,7/11/15,GBP,public,paid event,1,Performing & Visual Arts,GB
86699135,255833300,6/15/15,6/15/15,6/29/15,GBP,public,free event,95,Other,NULL
86703745,707860910,6/15/15,7/31/15,3/8/16,USD,public,free event,500,Science & Technology,IN
86733995,723359105,6/15/15,6/15/15,2/26/16,USD,private,paid event,10,NULL,US
86737800,293738025,6/15/15,6/15/15,6/24/15,CAD,private,paid event,30,Music,CA
86741995,479715865,6/15/15,6/15/15,6/18/15,USD,public,free event,1,Sports & Fitness,US
86765045,112197930,6/15/15,6/15/15,7/11/15,USD,public,free event,45,Other,US
86768010,723452965,6/15/15,6/15/15,7/25/15,USD,public,paid event,10,Performing & Visual Arts,US
86778760,400428795,6/16/15,6/15/15,7/2/15,GBP,public,paid event,80,Business & Professional,GB
86780575,702275355,6/16/15,6/16/15,7/11/15,EUR,public,paid event,20,Sports & Fitness,ES
86785690,302794835,6/16/15,6/16/15,6/27/15,GBP,public,free event,100,Community & Culture,GB
86788190,723649200,6/16/15,6/16/15,7/3/15,GBP,private,free event,90,Other,GB
86791490,487691315,6/16/15,6/16/15,10/10/15,GBP,public,paid event,6,Hobbies & Special Interest,NULL
86792565,220668380,6/16/15,6/16/15,7/16/15,USD,public,free event,26,Family & Education,US
86800050,295458325,6/16/15,6/16/15,6/27/15,GBP,private,free event,9,NULL,GB
86810785,268157490,6/16/15,6/16/15,8/7/15,USD,public,free event,30000,Sports & Fitness,US
86816855,357553115,6/16/15,12/21/14,8/22/15,USD,public,free event,20,NULL,NULL
86822255,662043295,6/16/15,6/16/15,12/29/15,USD,public,free event,100,Health & Wellness,CW
86823550,166752605,6/16/15,6/16/15,10/8/15,USD,public,paid event,101,Music,US
86835125,429700985,6/16/15,6/16/15,7/20/15,USD,public,free event,50,Family & Education,US
86835180,478429755,6/16/15,6/16/15,6/28/15,USD,public,paid event,100,Music,US
86836155,567881905,6/16/15,6/16/15,7/11/15,USD,private,free event,200,NULL,US
86842455,237701570,6/16/15,1/13/15,10/8/15,USD,private,paid event,100,NULL,US
86845095,516399785,6/16/15,6/16/15,12/8/16,AUD,public,free event,50,Family & Education,AU
86855615,540080875,6/17/15,6/17/15,7/1/15,GBP,private,free event,100,NULL,GB
86860260,241565280,6/17/15,6/17/15,7/29/15,GBP,public,free event,4,Business & Professional,GB
86865675,494496305,6/17/15,6/17/15,9/17/15,AUD,public,free event,10,Science & Technology,AU
86883380,724210390,6/17/15,6/17/15,1/15/16,USD,public,free event,100,Music,US
86887545,720715565,6/17/15,6/17/15,7/6/15,CAD,public,paid event,13,Travel & Outdoor,CA
86893690,720768465,6/17/15,6/17/15,9/5/15,USD,private,paid event,17,NULL,US
86904365,189125710,6/17/15,6/17/15,6/22/15,USD,private,paid event,11,NULL,NULL
86904865,331959715,6/17/15,6/17/15,7/15/15,USD,private,free event,140,NULL,US
86909105,713283485,6/17/15,6/17/15,7/30/15,USD,public,paid event,200,Business & Professional,US
86917195,384946165,6/17/15,6/17/15,7/22/15,USD,public,paid event,50,Health & Wellness,NULL
86918105,135404105,6/17/15,6/17/15,7/15/15,USD,private,free event,30,NULL,US
86925095,723927130,6/17/15,6/17/15,7/31/15,USD,private,paid event,400,Performing & Visual Arts,US
86935795,70743745,6/18/15,6/18/15,8/4/15,USD,public,free event,100,Religion & Spirituality,US
86946500,722112505,6/18/15,6/18/15,8/20/15,USD,public,free event,100,Music,US
86948940,571224605,6/18/15,6/18/15,6/30/15,USD,private,free event,650,NULL,FI
86950020,722112505,6/18/15,6/18/15,8/22/15,USD,public,free event,100,Music,US
86956405,632976725,6/18/15,6/18/15,7/16/15,USD,public,paid event,40,NULL,US
86957870,456572605,6/18/15,6/18/15,7/27/15,USD,private,paid event,60,NULL,US
86959825,722545055,6/18/15,6/24/15,6/25/15,USD,public,paid event,800,NULL,US
86968225,715580625,6/18/15,6/18/15,8/29/15,USD,public,paid event,100,Business & Professional,US
86972465,528314045,6/18/15,6/18/15,7/9/15,USD,private,free event,2500,NULL,NULL
86979580,663620740,6/18/15,4/3/15,12/28/15,USD,public,free event,50,Other,CA
86985605,724550845,6/18/15,6/18/15,6/25/15,USD,private,paid event,60,NULL,US
87001915,227266095,6/19/15,6/19/15,7/1/15,GBP,public,free event,12,NULL,GB
87023630,724975305,6/19/15,6/19/15,9/11/15,EUR,public,paid event,150,Music,IE
87033505,325007065,6/19/15,6/19/15,6/30/15,USD,public,paid event,20,Performing & Visual Arts,US
87042310,721537615,6/19/15,6/19/15,7/4/15,USD,private,free event,200,NULL,US
87051825,519347025,6/19/15,6/19/15,7/8/15,USD,public,paid event,27,Business & Professional,US
87054020,434197825,6/19/15,6/19/15,7/29/15,USD,private,free event,42,NULL,US
87059675,663380095,6/19/15,6/19/15,9/12/15,NZD,public,free event,40,NULL,NZ
87061070,24511750,6/19/15,6/20/15,7/16/15,USD,public,free event,30,Business & Professional,US
87064055,457126685,6/20/15,6/20/15,9/28/15,GBP,public,free event,6,Hobbies & Special Interest,GB
87075740,2494780,6/20/15,6/20/15,7/30/15,USD,private,free event,408,NULL,US
87076930,654635260,6/20/15,6/20/15,5/31/16,USD,public,free event,100,Fashion & Beauty,US
87094925,183207390,6/21/15,6/21/15,9/25/15,GBP,public,paid event,200,Music,GB
87097195,624623625,6/21/15,6/21/15,9/4/15,EUR,public,paid event,15,Business & Professional,DE
87100885,624623625,6/21/15,6/21/15,7/24/15,EUR,public,paid event,15,Business & Professional,IT
87110480,443946245,6/21/15,6/21/15,8/8/15,EUR,public,paid event,30,NULL,NULL
87112995,725430330,6/21/15,6/21/15,11/10/15,USD,public,paid event,25,Health & Wellness,IN
87126800,19626160,6/22/15,6/22/15,8/2/15,USD,private,free event,47,NULL,NULL
87148955,273933675,6/22/15,6/22/15,7/22/15,USD,public,free event,100,Science & Technology,US
87162820,342885365,6/22/15,12/26/14,7/1/15,USD,private,free event,6,NULL,US
87170460,297170835,6/22/15,6/22/15,7/13/15,USD,private,free event,1000,Business & Professional,US
87172640,201997430,6/22/15,7/9/15,9/1/15,USD,public,paid event,40,Religion & Spirituality,NULL
87179035,725956240,6/22/15,6/22/15,8/29/15,USD,public,free event,0,Community & Culture,NULL
87184400,262682920,6/22/15,6/22/15,8/17/15,USD,public,free event,5000,Business & Professional,US
87204590,171534250,6/22/15,6/22/15,8/21/15,GBP,public,paid event,120,NULL,GB
87207495,340298625,6/22/15,6/22/15,7/4/15,CAD,private,free event,70,NULL,NULL
87212085,706662815,6/23/15,5/5/15,7/16/15,USD,public,free event,100,Fashion & Beauty,US
87217480,659408510,6/23/15,6/23/15,7/22/15,USD,public,free event,500,Science & Technology,NULL
87217995,322799995,6/23/15,6/23/15,7/10/15,USD,public,paid event,50,Music,US
87232495,250310730,6/23/15,6/23/15,10/14/15,USD,public,paid event,140,Business & Professional,US
87239420,135126025,6/23/15,6/23/15,7/1/15,USD,public,free event,1000,Community & Culture,US
87239905,680614305,6/23/15,6/23/15,7/19/15,USD,public,free event,40,NULL,US
87243705,82139745,6/23/15,6/23/15,10/24/15,USD,public,paid event,500,Music,US
87263340,521890985,6/23/15,6/23/15,9/1/15,USD,public,paid event,100,Travel & Outdoor,US
87280050,66958965,6/23/15,6/23/15,7/23/15,USD,private,paid event,40,Music,US
87299250,598333935,6/24/15,6/24/15,11/21/15,GBP,public,paid event,5,Food & Drink,GB
87308460,371916555,6/24/15,6/24/15,9/29/15,USD,public,free event,150,Other,US
87337540,716822960,6/24/15,6/24/15,9/12/15,EUR,private,paid event,1,NULL,NULL
87339150,47201155,6/24/15,6/24/15,7/28/15,USD,public,free event,50,Sports & Fitness,US
87339160,47201155,6/24/15,6/24/15,8/11/15,USD,public,free event,50,Sports & Fitness,US
87359565,726887035,6/24/15,6/24/15,6/26/15,AUD,public,free event,100,Community & Culture,AU
87364050,726912425,6/25/15,6/25/15,7/9/15,USD,public,free event,60,Business & Professional,ID
87366230,80883935,6/25/15,6/25/15,7/3/15,EUR,public,free event,100,Business & Professional,NULL
87368285,698103530,6/25/15,6/30/15,9/1/15,GBP,private,free event,264,NULL,GB
87375560,726757805,6/25/15,6/25/15,8/11/15,USD,private,free event,150,NULL,NULL
87382670,698103530,6/25/15,6/30/15,10/16/15,GBP,private,free event,264,NULL,GB
87382950,117726870,6/25/15,6/25/15,1/15/16,USD,public,free event,50000,Fashion & Beauty,NULL
87385470,371839645,6/25/15,6/25/15,9/19/15,USD,public,free event,75,Community & Culture,US
87399410,117726870,6/25/15,6/25/15,7/24/15,USD,public,free event,200,Fashion & Beauty,NULL
87412760,717976420,6/25/15,6/25/15,6/26/15,USD,private,free event,150,NULL,US
87431685,195515070,6/25/15,6/25/15,7/16/15,USD,public,paid event,125,Fashion & Beauty,US
87442650,400966155,6/26/15,4/22/14,9/28/15,EUR,public,paid event,100,Food & Drink,HU
87445695,727379600,6/26/15,6/26/15,7/3/15,USD,public,free event,100,Hobbies & Special Interest,US
87455330,346430545,6/26/15,11/13/14,9/16/15,GBP,private,paid event,300,NULL,GB
87456315,346429615,6/26/15,12/2/14,9/2/15,GBP,public,paid event,60,NULL,GB
87456390,346429615,6/26/15,12/2/14,9/17/15,GBP,public,paid event,60,NULL,GB
87486100,367123165,6/26/15,6/26/15,7/13/15,USD,public,free event,6,NULL,US
87505575,119973410,6/27/15,6/27/15,8/13/15,USD,public,paid event,1,Sports & Fitness,US
87507600,727767360,6/27/15,6/27/15,9/5/15,USD,public,free event,5,Health & Wellness,US
87534675,104547920,6/28/15,6/28/15,11/6/15,USD,public,paid event,1005,Film & Media & Entertainment,US
87541900,726233610,6/28/15,6/28/15,7/21/15,USD,private,free event,45,NULL,BE
87545980,728024580,6/28/15,6/28/15,7/15/15,USD,public,free event,1000,Sports & Fitness,US
87546235,317311975,6/28/15,6/28/15,7/9/15,USD,public,free event,1000,NULL,US
87549435,728047525,6/28/15,6/28/15,8/18/15,SGD,public,free event,2,Business & Professional,SG
87550080,728051890,6/29/15,6/29/15,7/5/15,USD,public,free event,100,Community & Culture,CN
87556220,547040925,6/29/15,6/29/15,7/8/15,GBP,public,free event,30,Business & Professional,GB
87556915,708311410,6/29/15,6/15/15,9/18/15,GBP,public,paid event,12,Business & Professional,GB
87568260,641368575,6/29/15,6/29/15,7/3/15,USD,public,free event,2000,Other,NULL
87568880,362074405,6/29/15,6/29/15,7/13/15,USD,public,free event,50,Health & Wellness,US
87586740,721164965,6/29/15,6/29/15,10/4/15,USD,public,free event,100,Health & Wellness,US
87599555,654629710,6/29/15,6/29/15,7/29/15,GBP,public,free event,30,Business & Professional,GB
87611365,702419475,6/29/15,6/29/15,7/11/15,USD,public,free event,100,Home & Lifestyle,US
87611770,308395,6/29/15,6/29/15,11/20/15,USD,public,paid event,500,Food & Drink,US
87615075,450445695,6/29/15,6/29/15,8/5/15,USD,public,paid event,40,Other,US
87629050,725992650,6/29/15,6/24/15,7/24/15,USD,public,paid event,10,Hobbies & Special Interest,US
87630185,478532475,6/29/15,6/29/15,7/20/15,USD,public,free event,100,Religion & Spirituality,US
87633015,670297325,6/29/15,6/29/15,8/6/15,MYR,public,paid event,15,Business & Professional,MY
87637770,179721810,6/29/15,6/29/15,8/3/15,AUD,public,paid event,33,Charity & Causes,AU
87647375,675256020,6/30/15,6/30/15,10/13/15,EUR,public,free event,15,NULL,MT
87663570,728503075,6/30/15,6/30/15,7/17/15,USD,public,paid event,60,Auto & Boat & Air,US
87674035,346595,6/30/15,3/24/15,10/2/15,USD,private,free event,1,NULL,NULL
87674715,346595,6/30/15,3/24/15,10/20/15,USD,private,free event,1,NULL,NULL
87689980,232672095,6/30/15,6/30/15,8/6/15,USD,public,free event,10,NULL,US
87696765,24323425,6/30/15,6/30/15,8/1/15,USD,private,free event,30,NULL,NULL
87702960,83734215,6/30/15,6/30/15,8/8/15,USD,public,paid event,12,Film & Media & Entertainment,US
87709920,312261175,6/30/15,6/30/15,7/24/15,USD,public,paid event,10,Hobbies & Special Interest,US
87710620,490170055,6/30/15,6/30/15,10/15/15,USD,public,free event,25,NULL,NULL
87717465,336005065,6/30/15,7/7/15,8/29/15,USD,public,paid event,170,Sports & Fitness,US
87717800,454987865,6/30/15,6/30/15,8/3/15,AUD,public,free event,100,Family & Education,AU
87719245,14375095,6/30/15,6/30/15,7/20/15,USD,public,paid event,200,Film & Media & Entertainment,US
87726345,204193430,6/30/15,6/30/15,8/16/15,AUD,public,paid event,111,Food & Drink,AU
87731020,177373120,6/30/15,6/30/15,8/13/15,AUD,public,paid event,13,Health & Wellness,AU
87741615,728806050,7/1/15,7/1/15,8/7/15,GBP,public,paid event,12,Hobbies & Special Interest,GB
87760915,79407905,7/1/15,7/6/15,7/29/15,USD,private,paid event,30,Charity & Causes,US
87763715,723940990,7/1/15,7/1/15,7/28/15,USD,private,paid event,340,Sports & Fitness,US
87776535,728979690,7/1/15,7/1/15,5/3/16,USD,public,paid event,53,Food & Drink,US
87782050,406813515,7/1/15,7/8/15,9/10/15,USD,public,free event,220,NULL,US
87788890,375972505,7/1/15,7/1/15,11/17/15,GBP,public,paid event,385,Government & Politics,GB
87789920,23517505,7/1/15,7/1/15,10/3/15,USD,public,paid event,350,Food & Drink,US
87820595,279479515,7/2/15,7/2/15,8/3/15,USD,public,free event,10,Hobbies & Special Interest,GB
87823520,544181945,7/2/15,7/2/15,9/5/15,GBP,public,free event,150,Sports & Fitness,NULL
87834950,59265925,7/2/15,5/28/15,7/9/15,USD,public,paid event,20,Community & Culture,US
87836615,680660705,7/2/15,7/2/15,8/28/15,USD,private,free event,235,NULL,US
87838670,59265925,7/2/15,5/28/15,7/12/15,USD,public,paid event,20,Community & Culture,US
87847205,393276615,7/2/15,7/2/15,10/6/15,USD,public,free event,25,NULL,US
87851350,137481975,7/2/15,7/2/15,9/12/15,USD,private,free event,36,Community & Culture,US
87861375,257903660,7/2/15,7/2/15,7/18/15,USD,public,free event,20,Performing & Visual Arts,US
87901830,728164495,7/3/15,7/3/15,7/8/15,GBP,private,free event,3,NULL,GB
87902865,135758105,7/3/15,7/3/15,8/6/15,USD,public,paid event,75,Travel & Outdoor,US
87910140,676123420,7/3/15,7/3/15,9/15/15,CAD,public,paid event,3000,Community & Culture,CA
87911345,708714645,7/3/15,7/3/15,7/4/15,USD,public,free event,1,Sports & Fitness,NZ
87917850,729572380,7/3/15,7/3/15,7/31/15,CAD,public,paid event,200,Health & Wellness,CA
87932260,724357080,7/3/15,7/3/15,8/5/15,GBP,public,paid event,30,Health & Wellness,GB
87936465,678116445,7/3/15,7/3/15,10/23/15,AUD,private,paid event,310,Government & Politics,NULL
87944600,711395415,7/4/15,7/4/15,8/13/15,USD,public,free event,100,NULL,NULL
87945345,544134165,7/4/15,7/4/15,7/11/15,USD,private,free event,200,NULL,US
87953365,723560715,7/4/15,7/4/15,8/12/15,USD,public,paid event,1875,Film & Media & Entertainment,US
87955610,663402405,7/4/15,7/4/15,8/10/15,CAD,public,paid event,15,Business & Professional,CA
87966855,20804340,7/5/15,7/5/15,1/26/16,GBP,public,paid event,8,Family & Education,NULL
87982810,715934920,7/5/15,7/6/15,8/10/15,USD,private,free event,30,NULL,KE
87986430,1157660,7/5/15,7/5/15,7/11/15,CAD,public,free event,80,Other,NULL
87990015,294322595,7/6/15,7/6/15,8/20/15,USD,public,free event,100,Business & Professional,SG
88000515,279479515,7/6/15,7/6/15,7/27/15,USD,public,free event,40,NULL,NULL
88009280,711309275,7/6/15,5/22/15,7/13/15,GBP,public,free event,20,Other,GB
88012290,336818355,7/6/15,4/7/15,9/17/15,EUR,public,paid event,10,Business & Professional,NL
88019310,319727435,7/6/15,7/6/15,10/13/15,USD,private,free event,100,NULL,US
88030840,322810945,7/6/15,7/6/15,9/8/15,USD,public,free event,19,Sports & Fitness,US
88031450,123168595,7/6/15,7/6/15,7/24/15,USD,private,paid event,9890,NULL,US
88034530,256537390,7/6/15,7/6/15,7/10/15,USD,public,free event,100,Film & Media & Entertainment,US
88036330,730309845,7/6/15,7/6/15,9/6/15,USD,private,free event,4,NULL,US
88038710,730320540,7/6/15,7/7/15,7/15/15,USD,private,free event,75,Other,US
88045950,466266685,7/6/15,7/21/15,9/10/15,GBP,public,paid event,4,Health & Wellness,GB
88050570,679168190,7/6/15,7/6/15,7/25/15,EUR,public,paid event,360,Home & Lifestyle,FR
88059700,159748385,7/6/15,7/6/15,10/5/15,USD,public,paid event,15,Science & Technology,DE
88060200,667199550,7/6/15,1/29/15,7/29/15,AUD,public,free event,4,Performing & Visual Arts,AU
88066405,105746720,7/6/15,7/6/15,8/1/15,USD,public,paid event,120,Other,US
88088335,730524070,7/7/15,7/7/15,3/22/16,GBP,private,paid event,100,Family & Education,GB
88100090,61869885,7/7/15,7/7/15,10/17/15,USD,public,paid event,26,NULL,US
88111650,256476180,7/7/15,7/7/15,8/20/15,USD,public,paid event,100,Business & Professional,US
88119325,200541840,7/7/15,7/7/15,7/9/15,GBP,public,paid event,13,Performing & Visual Arts,NULL
88145520,716097135,7/7/15,7/7/15,7/30/15,GBP,private,free event,20,NULL,GB
88161155,400776955,7/7/15,7/7/15,7/31/15,USD,public,free event,630,NULL,US
88166390,612143095,7/7/15,7/7/15,8/23/15,USD,public,paid event,25,Science & Technology,AU
88167700,166752605,7/7/15,7/7/15,10/24/15,USD,public,paid event,100,Music,US
88196125,682561260,7/8/15,9/24/15,9/26/15,USD,private,free event,2,Other,US
88200225,68687905,7/8/15,7/15/15,6/29/16,GBP,private,free event,40,NULL,NULL
88209110,342885365,7/8/15,12/26/14,9/25/15,USD,private,free event,6,NULL,US
88214765,236970665,7/8/15,7/8/15,7/17/15,GBP,public,paid event,225,Hobbies & Special Interest,GB
88224585,361104885,7/8/15,7/8/15,9/24/15,USD,public,paid event,850,Food & Drink,US
88230510,731141920,7/8/15,7/8/15,7/9/15,USD,public,free event,1,Film & Media & Entertainment,US
88236960,544351715,7/8/15,7/8/15,12/30/15,USD,public,paid event,5100,Family & Education,NULL
88259715,731302410,7/8/15,7/8/15,7/23/15,USD,public,free event,10,Business & Professional,PH
88272420,731346225,7/9/15,7/9/15,7/23/15,EUR,public,free event,80,Other,IE
88291805,329112855,7/9/15,7/9/15,9/2/15,USD,public,free event,100,Business & Professional,US
88293135,140337665,7/9/15,7/9/15,9/13/15,USD,public,free event,50,Home & Lifestyle,US
88301640,622226595,7/9/15,1/16/15,9/30/15,USD,private,paid event,30,NULL,US
88302150,9456165,7/9/15,7/9/15,8/15/15,USD,public,paid event,2,Food & Drink,US
88305305,731500835,7/9/15,7/16/15,9/19/15,USD,private,paid event,150,NULL,US
88305965,731274205,7/9/15,7/9/15,9/29/15,USD,public,paid event,145,Community & Culture,US
88316830,558770655,7/9/15,7/9/15,7/23/15,USD,public,free event,50,Family & Education,US
88325290,147168745,7/9/15,7/9/15,9/19/15,USD,public,paid event,14,Performing & Visual Arts,US
88330065,166326945,7/9/15,11/20/14,2/8/16,USD,private,paid event,72,NULL,US
88330410,269893920,7/9/15,7/9/15,8/19/15,USD,private,free event,30,NULL,US
88338705,425737645,7/10/15,7/10/15,6/4/16,GBP,private,free event,89,NULL,GB
88345325,163234835,7/10/15,7/10/15,11/17/15,GBP,public,free event,300,Family & Education,NULL
88352620,433781575,7/10/15,7/10/15,7/30/15,USD,private,free event,200,NULL,US
88355040,533827365,7/10/15,7/14/15,8/24/15,GBP,public,free event,165,Community & Culture,GB
88357545,451863875,7/10/15,1/8/15,11/3/15,USD,private,free event,100,Health & Wellness,NULL
88369595,731039860,7/10/15,7/9/15,8/12/15,USD,public,paid event,500,Other,US
88372345,135126025,7/10/15,7/10/15,9/5/15,USD,public,free event,11,Religion & Spirituality,US
88374270,666016045,7/10/15,7/10/15,9/9/15,EUR,public,paid event,90,Sports & Fitness,IT
88396820,85604985,7/10/15,7/10/15,8/1/15,USD,public,paid event,15,Family & Education,US
88405975,324980765,7/11/15,7/11/15,7/11/15,USD,public,free event,2000,Other,NULL
88407580,457013435,7/11/15,7/11/15,8/20/15,EUR,private,paid event,2,NULL,TR
88415755,732198205,7/11/15,7/11/15,8/8/15,USD,public,paid event,110,Hobbies & Special Interest,US
88417045,699764980,7/11/15,7/11/15,8/8/15,USD,public,paid event,300,Fashion & Beauty,US
