event_id,organizer_id,event_create_date,event_publish_date,event_start_date,event_currency,is_listed,event_paid_type,event_capacity,event_category,event_country
98947435,711426460,2015-12-03,2015-12-07,2016-03-07,USD,public,free event,100.0,Health & Wellness,US
98967750,751300830,2015-12-03,2015-12-08,2016-01-20,SGD,private,paid event,80.0,Other,SG
98968035,119555580,2015-12-03,2015-12-03,2015-12-25,USD,private,paid event,200.0,,US
98982250,414821795,2015-12-04,2015-12-04,2015-12-16,EUR,public,free event,1000.0,Science & Technology,DE
98983730,392872415,2015-12-04,2015-12-04,2015-12-05,USD,public,free event,600.0,Business & Professional,CM
98986225,713954535,2015-12-04,2015-12-04,2016-02-25,GBP,public,paid event,25.0,Business & Professional,GB
98994050,794004310,2015-12-04,2015-12-04,2015-12-16,GBP,private,free event,2.0,,
98994855,354441105,2015-12-04,2015-12-04,2015-12-15,USD,private,free event,1.0,,US
98999475,791405980,2015-12-04,2015-12-04,2016-06-20,USD,public,paid event,32.0,Family & Education,US
99004355,233544515,2015-12-04,2016-03-28,2016-05-10,USD,public,paid event,40.0,Business & Professional,US
99007780,658869990,2015-12-04,2015-12-04,2016-04-20,USD,private,paid event,1.0,,US
99011585,445866285,2015-12-04,2015-12-04,2017-07-01,USD,public,paid event,312.0,Music,US
99016260,671462210,2015-12-04,2015-02-26,2015-12-31,CAD,public,paid event,20.0,Food & Drink,CA
99017815,405565685,2015-12-04,2015-12-04,2015-12-11,USD,public,free event,500.0,,US
99017900,793232990,2015-12-04,2015-12-04,2016-02-23,USD,private,paid event,70.0,,US
99039190,753295710,2015-12-04,2015-11-30,2016-03-26,USD,public,paid event,150.0,Sports & Fitness,US
99085745,783814285,2015-12-06,2015-12-08,2015-12-23,HKD,public,free event,1300.0,Seasonal & Holiday,HK
99085930,771355620,2015-12-06,2015-12-06,2016-01-27,USD,public,free event,20.0,Science & Technology,AE
99089155,266126060,2015-12-06,2015-07-06,2016-01-19,EUR,public,paid event,1.0,Business & Professional,IT
99102855,138556005,2015-12-06,2015-12-06,2015-12-22,AUD,public,paid event,300.0,Seasonal & Holiday,AU
99104680,797229980,2015-12-06,2015-12-06,2015-12-06,USD,private,free event,25.0,,
99106865,797490285,2015-12-06,2015-12-06,2016-04-23,USD,public,paid event,200.0,Film & Media & Entertainment,US
99153100,506734415,2015-12-07,2015-11-23,2016-01-17,USD,public,free event,140.0,Health & Wellness,US
99154100,541369965,2015-12-07,2015-12-07,2016-03-24,GBP,public,free event,35.0,Travel & Outdoor,IT
99175105,271238250,2015-12-07,2015-01-28,2016-02-09,USD,private,paid event,14.0,Food & Drink,US
99175410,44676205,2015-12-07,2015-12-07,2016-03-01,USD,public,paid event,100.0,Other,US
99188100,485163385,2015-12-07,2015-12-16,2016-01-25,USD,private,free event,50.0,,US
99188345,172824940,2015-12-07,2015-12-07,2016-02-13,USD,public,paid event,13.0,Health & Wellness,US
99190655,212069260,2015-12-07,2015-12-07,2016-12-21,USD,public,paid event,10.0,Health & Wellness,US
99192540,405496325,2015-12-07,2015-12-07,2015-12-21,USD,private,free event,465.0,,US
99201575,120123430,2015-12-07,2015-12-07,2016-01-13,USD,public,free event,1998.0,,US
99202550,400509525,2015-12-07,2015-12-07,2015-12-15,CAD,public,free event,50.0,Health & Wellness,CA
99204655,96013625,2015-12-07,2015-12-07,2016-03-16,USD,public,free event,100.0,Health & Wellness,
99205735,700580340,2015-12-07,2015-12-07,2015-12-10,AUD,private,free event,6.0,,AU
99211145,481698915,2015-12-07,2015-12-07,2015-12-14,USD,private,free event,50.0,,
99215990,348449705,2015-12-07,2015-08-15,2016-10-11,AUD,public,paid event,53.0,Food & Drink,AU
99224845,395591695,2015-12-08,2015-12-08,2016-01-15,EUR,private,free event,50.0,,DE
99246265,332064655,2015-12-08,2015-01-11,2016-02-18,USD,public,free event,50.0,Health & Wellness,US
99259935,105302610,2015-12-08,2015-12-08,2016-01-14,USD,private,free event,200.0,,US
99264740,689940890,2015-12-08,2015-03-25,2016-02-18,GBP,public,paid event,371.0,Hobbies & Special Interest,GB
99269190,315538145,2015-12-08,2015-12-14,2015-12-19,CAD,public,paid event,1.0,Charity & Causes,CA
99279235,798201080,2015-12-08,2015-12-08,2016-07-23,USD,private,paid event,600.0,Other,US
99290855,307206985,2015-12-08,2016-01-04,2016-02-17,USD,public,free event,75.0,Religion & Spirituality,US
99302810,241107250,2015-12-08,2015-12-08,2016-01-25,USD,public,paid event,57.0,Sports & Fitness,US
99304500,646248745,2015-12-08,2015-12-08,2016-05-14,BRL,public,free event,0.0,Other,BR
99306485,634126605,2015-12-08,2015-12-08,2015-12-13,CAD,public,free event,100.0,Performing & Visual Arts,
99327185,798400140,2015-12-09,2015-12-09,2016-03-17,USD,public,paid event,150.0,Food & Drink,US
99340630,318861615,2015-12-09,2015-12-09,2016-02-24,USD,public,free event,1.0,Health & Wellness,
99346255,798465070,2015-12-09,2015-12-09,2016-09-20,GBP,private,free event,50.0,,
99349795,653839505,2015-12-09,2015-12-09,2016-02-26,EUR,public,paid event,5.0,Business & Professional,DE
99351900,41924255,2015-12-09,2015-12-10,2016-01-21,GBP,public,paid event,24.0,Home & Lifestyle,
99356080,485728955,2015-12-09,2015-12-09,2016-01-27,GBP,private,free event,10.0,,GB
99359255,299360,2015-12-09,2015-12-19,2016-01-22,USD,public,paid event,720.0,Performing & Visual Arts,US
99363750,255125380,2015-12-09,2015-12-09,2016-01-15,USD,public,paid event,75.0,Food & Drink,US
99368430,436905065,2015-12-09,2015-12-09,2016-10-19,USD,private,free event,40.0,,US
99376650,251733530,2015-12-09,2015-12-09,2016-01-30,USD,public,paid event,1.0,Other,US
99376965,251733530,2015-12-09,2015-12-09,2016-04-02,USD,public,paid event,1.0,Other,US
99377280,710656310,2015-12-09,2015-12-09,2015-12-12,USD,public,paid event,200.0,Music,US
99384560,726637330,2015-12-09,2015-12-09,2016-02-04,USD,public,free event,1000.0,Charity & Causes,US
99386865,768977400,2015-12-09,2015-12-09,2016-01-11,USD,public,free event,110.0,Business & Professional,
99388875,398233985,2015-12-09,2015-12-09,2016-02-10,EUR,public,free event,10.0,Sports & Fitness,IT
99401460,143380305,2015-12-09,2015-12-11,2016-01-05,USD,private,free event,25.0,,US
99405665,771046380,2015-12-09,2015-12-09,2016-05-04,USD,public,free event,30.0,Health & Wellness,US
99405885,343173175,2015-12-09,2015-12-09,2015-12-17,USD,public,free event,100.0,Business & Professional,US
99410010,686959800,2015-12-09,2015-12-09,2015-12-27,USD,private,paid event,8.0,,US
99415965,139150625,2015-12-09,2015-12-09,2016-01-09,USD,public,paid event,45.0,Hobbies & Special Interest,US
99422460,515973565,2015-12-09,2015-12-09,2016-07-12,USD,public,free event,5000.0,Business & Professional,US
99429710,740505415,2015-12-10,2015-12-10,2015-12-17,NZD,public,paid event,20.0,Business & Professional,NZ
99433350,461723095,2015-12-10,2015-12-15,2016-12-12,USD,private,paid event,5.0,,US
99441355,798814280,2015-12-10,2015-12-10,2016-04-04,GBP,public,free event,25.0,Business & Professional,GB
99442010,96101825,2015-12-10,2015-12-10,2016-10-21,USD,public,free event,100.0,Business & Professional,US
99461275,9757415,2015-12-10,2015-12-10,2016-08-30,USD,public,free event,100.0,Business & Professional,US
99471340,674641275,2015-12-10,2015-12-10,2015-12-29,USD,private,free event,19.0,,
99485505,765980995,2015-12-10,2015-12-11,2016-01-19,USD,public,free event,40.0,Family & Education,US
99494290,356559665,2015-12-10,2015-11-09,2015-12-22,USD,public,free event,25.0,,US
99516780,337274905,2015-12-11,2015-12-11,2016-02-29,GBP,private,free event,30.0,Health & Wellness,GB
99528625,273615715,2015-12-11,2015-12-11,2016-10-15,USD,public,paid event,885.0,Music,US
99542645,799169535,2015-12-11,2015-12-11,2015-12-22,MXN,public,free event,200.0,Business & Professional,MX
99546075,116398990,2015-12-11,2015-12-11,2015-12-21,USD,private,free event,120.0,Science & Technology,US
99557975,157508715,2015-12-11,2015-12-11,2016-02-23,USD,public,free event,134.0,Charity & Causes,US
99564855,691622020,2015-12-11,2015-12-11,2016-02-23,USD,private,free event,2.0,,
99568145,657522940,2015-12-11,2015-12-11,2015-12-16,SGD,public,paid event,34.0,Business & Professional,SG
99632625,799631240,2015-12-13,2015-12-13,2016-03-27,USD,private,free event,15.0,,
99653330,679807645,2015-12-13,2015-04-06,2016-01-04,USD,public,free event,30.0,Health & Wellness,US
99658510,653619485,2015-12-13,2015-12-17,2016-01-08,AUD,public,free event,25.0,Travel & Outdoor,AU
99661050,487187315,2015-12-13,2015-12-13,2016-04-07,AUD,public,free event,25.0,Other,
99662955,351100625,2015-12-13,2015-12-13,2016-01-17,USD,public,free event,75.0,Community & Culture,CA
99665315,744978680,2015-12-14,2015-12-14,2016-01-21,EUR,public,free event,37.0,Business & Professional,FR
99675960,193287590,2015-12-14,2015-09-08,2016-06-22,USD,public,paid event,900.0,Business & Professional,US
99676875,799802935,2015-12-14,2015-12-14,2016-02-05,BRL,private,free event,50.0,,
99680195,296400925,2015-12-14,2015-12-21,2016-01-12,GBP,public,free event,35.0,Sports & Fitness,GB
99680530,72770705,2015-12-14,2015-12-14,2016-03-23,GBP,private,paid event,20.0,,GB
99687165,799842770,2015-12-14,2015-12-14,2016-01-08,BRL,public,paid event,300.0,Religion & Spirituality,BR
99690405,91304485,2015-12-14,2015-12-14,2016-01-24,USD,public,free event,15.0,Health & Wellness,US
99695265,799858280,2015-12-14,2015-12-14,2015-12-15,USD,public,free event,40.0,Travel & Outdoor,ID
99709455,668179375,2015-12-14,2015-12-14,2015-12-21,USD,public,free event,15.0,Business & Professional,US
99729360,202034270,2015-12-14,2015-12-14,2016-01-29,USD,private,free event,90.0,,US
99754655,427723965,2015-12-14,2015-12-14,2016-01-07,SGD,public,paid event,100.0,Hobbies & Special Interest,SG
99780020,791405980,2015-12-15,2015-11-25,2016-09-22,USD,public,paid event,70.0,Family & Education,US
99780180,739990160,2015-12-15,2015-12-15,2016-02-09,USD,public,free event,100.0,Other,US
99782435,791405980,2015-12-15,2015-11-25,2016-04-01,USD,public,paid event,70.0,Family & Education,US
99783375,571070545,2015-12-15,2015-12-15,2016-12-20,GBP,public,free event,50.0,Hobbies & Special Interest,GB
99786025,527368315,2015-12-15,2015-12-15,2016-01-25,EUR,public,paid event,10.0,Film & Media & Entertainment,IT
99789270,792658285,2015-12-15,2015-11-23,2016-03-06,EUR,public,free event,1.0,Community & Culture,
99789785,761815300,2015-12-15,2015-12-15,2016-01-14,CAD,private,free event,100.0,,CA
99796530,738040185,2015-12-15,2015-12-15,2016-01-06,USD,public,free event,50.0,Business & Professional,US
99799150,536546615,2015-12-15,2015-12-13,2015-12-23,USD,public,paid event,20.0,Food & Drink,US
99799515,307502915,2015-12-15,2016-02-10,2016-05-16,USD,public,free event,1000.0,Music,US
99807240,800241120,2015-12-15,2015-12-15,2016-01-27,BRL,private,paid event,120.0,Business & Professional,BR
99822680,225073325,2015-12-15,2015-12-15,2016-01-12,USD,public,free event,100.0,Health & Wellness,US
99832900,620625305,2015-12-15,2015-12-13,2015-12-19,AUD,public,free event,11.0,,AU
99836495,333900145,2015-12-15,2015-12-15,2016-03-11,USD,public,free event,20.0,Community & Culture,US
99842370,250246200,2015-12-15,2015-12-15,2016-02-26,AUD,public,free event,15.0,Community & Culture,AU
99843205,800342605,2015-12-15,2015-12-15,2015-12-18,USD,public,paid event,2.0,Performing & Visual Arts,US
99847655,22021265,2015-12-15,2015-12-15,2016-01-23,USD,public,paid event,8.0,Performing & Visual Arts,US
99858585,452792865,2015-12-15,2015-12-15,2016-02-21,USD,public,paid event,1.0,Business & Professional,US
99862970,424100315,2015-12-16,2015-12-16,2016-03-10,GBP,public,paid event,20.0,Business & Professional,
99864550,644459595,2015-12-16,2014-11-27,2016-05-20,EUR,public,paid event,140.0,Travel & Outdoor,BE
99877905,346982135,2015-12-16,2015-12-16,2016-03-22,GBP,public,free event,20.0,Travel & Outdoor,GB
99885010,357751595,2015-12-16,2015-12-16,2016-09-10,USD,public,free event,30.0,Home & Lifestyle,US
99887540,305876435,2015-12-16,2015-12-16,2016-02-02,USD,public,free event,25.0,Family & Education,US
99888230,692172750,2015-12-16,2015-12-16,2016-01-20,GBP,public,free event,55.0,Fashion & Beauty,GB
99902345,767501710,2015-12-16,2015-12-16,2016-02-27,BRL,private,paid event,4.0,,BR
99910185,800538880,2015-12-16,2015-12-16,2016-01-28,USD,public,paid event,100.0,Film & Media & Entertainment,US
99916205,79819845,2015-12-16,2015-12-16,2016-02-26,USD,private,free event,20.0,,US
99948700,198579280,2015-12-16,2015-12-16,2016-01-20,SGD,public,paid event,100.0,Business & Professional,SG
99969360,21948405,2015-12-17,2015-12-17,2016-01-16,USD,public,paid event,10.0,Performing & Visual Arts,US
99983885,609281515,2015-12-17,2015-09-17,2016-06-16,EUR,public,free event,30.0,Business & Professional,IT
99999690,467135615,2015-12-17,2015-05-27,2016-10-06,USD,public,free event,30.0,Family & Education,US
100001690,661136055,2015-12-17,2015-02-02,2016-10-15,USD,public,free event,125.0,Charity & Causes,US
100008030,413063985,2015-12-17,2015-12-17,2016-01-19,EUR,public,paid event,60.0,Business & Professional,ES
100039825,605154445,2015-12-17,2015-12-17,2016-06-26,NZD,public,paid event,100.0,Health & Wellness,NZ
100040070,308131555,2015-12-17,2015-12-25,2016-01-20,USD,public,paid event,70.0,Film & Media & Entertainment,US
100047305,145904415,2015-12-17,2014-12-22,2016-06-25,USD,public,paid event,34.0,Performing & Visual Arts,US
100047585,217537260,2015-12-17,2015-12-17,2016-01-05,AUD,private,free event,30.0,,AU
100049335,788329995,2015-12-17,2015-11-12,2016-01-06,USD,public,free event,500.0,Music,US
100052085,655561135,2015-12-18,2015-12-18,2016-02-18,GBP,public,paid event,82.0,Science & Technology,GB
100052345,469439265,2015-12-18,2015-12-18,2016-03-16,EUR,public,paid event,1.0,Business & Professional,NL
100054600,270759510,2015-12-18,2015-04-01,2016-01-13,SGD,private,free event,20.0,,SG
100065220,478330715,2015-12-18,2015-12-18,2016-01-13,USD,public,paid event,56.0,Charity & Causes,US
100079760,382906205,2015-12-18,2015-12-18,2015-12-18,CAD,private,paid event,20.0,,
100082225,773866930,2015-12-18,2015-11-16,2016-02-01,CAD,public,free event,200.0,Family & Education,CA
100095950,536774385,2015-12-18,2015-12-18,2016-02-20,USD,private,free event,110.0,,US
100120980,664981565,2015-12-18,2015-12-18,2016-02-03,USD,public,paid event,14.0,Food & Drink,US
100125555,306240065,2015-12-18,2016-02-26,2016-02-29,AUD,public,paid event,20.0,Community & Culture,AU
100126430,801227680,2015-12-18,2015-12-18,2016-03-04,BRL,public,paid event,100.0,Music,BR
100136075,657515380,2015-12-19,2015-12-19,2016-02-06,SGD,public,free event,20.0,Home & Lifestyle,GB
100144740,154220875,2015-12-19,2015-12-19,2016-02-07,USD,public,paid event,280.0,Performing & Visual Arts,US
100149545,343271135,2015-12-19,2015-12-19,2016-04-21,GBP,public,paid event,20.0,Home & Lifestyle,GB
100160160,657420905,2015-12-19,2015-12-19,2016-01-28,USD,private,paid event,155.0,,US
100165235,751843670,2015-12-20,2015-09-17,2016-01-07,THB,public,paid event,1000.0,Auto & Boat & Air,TH
100168275,801574210,2015-12-20,2015-12-20,2017-10-15,USD,private,free event,100.0,,US
100180045,776484645,2015-12-20,2015-12-20,2016-02-13,USD,public,paid event,5.0,Health & Wellness,US
100184285,505857465,2015-12-20,2015-12-20,2016-03-11,USD,public,paid event,830.0,Performing & Visual Arts,US
100185305,423938265,2015-12-20,2015-12-20,2016-04-06,AUD,public,free event,78.0,Hobbies & Special Interest,AU
100195795,394885915,2015-12-20,2015-12-20,2016-02-22,AUD,public,paid event,62.0,Family & Education,AU
100197545,801687535,2015-12-21,2015-12-21,2015-12-31,USD,public,free event,100.0,Seasonal & Holiday,IN
100198080,426562235,2015-12-21,2015-12-21,2015-12-23,EUR,public,free event,15.0,Family & Education,IT
100199640,59803825,2015-12-21,2016-01-13,2016-02-05,EUR,private,paid event,100.0,,DE
100212410,85869135,2015-12-21,2015-08-31,2016-02-11,USD,public,free event,18.0,Sports & Fitness,US
100215135,146030825,2015-12-21,2015-12-13,2016-05-24,USD,private,free event,131.0,,
100219635,342885365,2015-12-21,2014-12-26,2016-02-13,USD,private,free event,106.0,,US
100221250,342885365,2015-12-21,2014-12-26,2016-02-17,USD,private,free event,106.0,,US
100222775,679531220,2015-12-21,2015-10-27,2016-01-29,USD,public,free event,8.0,Food & Drink,US
100224165,354745925,2015-12-21,2015-12-21,2016-02-08,USD,public,paid event,200.0,Business & Professional,US
100227330,342885365,2015-12-21,2015-09-30,2016-02-06,USD,private,free event,106.0,,US
100230855,780773005,2015-12-21,2015-12-21,2016-01-08,USD,public,paid event,40.0,Other,US
100236145,141037295,2015-12-21,2015-12-21,2016-01-21,CAD,public,free event,40.0,Community & Culture,CA
100239560,797553960,2015-12-21,2015-12-21,2016-01-05,USD,private,free event,80.0,,US
100241470,670039460,2015-12-21,2015-12-21,2016-01-21,GBP,public,free event,34.0,Other,GB
100258415,801814070,2015-12-21,2015-12-21,2016-01-07,USD,private,free event,2000.0,,US
100260770,728544270,2015-12-21,2015-12-21,2016-01-13,USD,private,free event,18.0,,US
100268545,199116860,2015-12-21,2015-12-21,2016-04-30,USD,public,paid event,782.0,Health & Wellness,US
100271715,24166955,2015-12-21,2015-12-21,2016-01-05,USD,public,free event,50.0,Business & Professional,US
100278005,128602515,2015-12-21,2015-12-21,2016-01-15,CAD,private,free event,50.0,,CA
100283855,797544680,2015-12-21,2015-12-21,2016-11-19,USD,public,paid event,1250.0,Film & Media & Entertainment,US
100295545,454992475,2015-12-21,2015-12-21,2016-01-04,CAD,public,free event,100.0,Sports & Fitness,US
100314290,386705965,2015-12-22,2015-12-22,2016-06-25,GBP,public,free event,20.0,Community & Culture,GB
100318745,122544065,2015-12-22,2015-12-22,2016-02-11,GBP,private,free event,50.0,,
100336925,690514715,2015-12-22,2015-12-22,2015-12-30,USD,private,free event,30.0,,US
100340900,801997115,2015-12-22,2015-12-22,2016-01-23,USD,public,free event,100.0,Religion & Spirituality,US
100341400,237019515,2015-12-22,2015-12-22,2016-07-11,GBP,public,free event,30.0,,
100344100,7986750,2015-12-22,2015-12-22,2016-03-31,USD,private,free event,140.0,,US
100344555,408916625,2015-12-22,2015-12-22,2016-01-31,USD,public,paid event,2.0,,
100378355,9476025,2015-12-22,2015-12-29,2016-01-26,USD,public,free event,50.0,Government & Politics,US
100381495,96472475,2015-12-22,2015-11-20,2016-02-18,USD,public,free event,55.0,Charity & Causes,US
100405265,749992345,2015-12-23,2015-12-23,2017-04-04,EUR,public,free event,100.0,Science & Technology,IT
100431730,296095275,2015-12-23,2015-12-23,2016-01-14,USD,public,paid event,1.0,Film & Media & Entertainment,US
100436415,779561360,2015-12-23,2015-12-22,2016-02-14,USD,public,,,Charity & Causes,US
100449200,596621675,2015-12-23,2015-12-23,2016-02-10,AUD,public,free event,90.0,Business & Professional,AU
100460935,746956230,2015-12-24,2015-12-24,2015-12-29,TRY,public,free event,100.0,Science & Technology,TR
100495835,243348160,2015-12-24,2015-12-24,2016-01-19,USD,public,paid event,250.0,Business & Professional,US
100579495,648897555,2015-12-25,2015-12-25,2016-01-31,USD,public,paid event,25.0,Business & Professional,US
100725575,22629165,2015-12-27,2015-09-29,2016-02-25,GBP,public,paid event,2000.0,Other,GB
100725600,22629165,2015-12-27,2015-09-29,2016-03-01,GBP,public,paid event,2000.0,Other,GB
100743430,96452855,2015-12-27,2015-12-27,2016-01-13,USD,public,paid event,16.0,Business & Professional,US
100744100,292175945,2015-12-27,2015-12-27,2016-09-04,USD,private,free event,10.0,,US
100747260,793218620,2015-12-27,2015-12-27,2016-03-05,USD,public,paid event,240.0,Health & Wellness,US
100755670,676837540,2015-12-27,2016-01-07,2016-01-08,CAD,public,paid event,12.0,Food & Drink,CA
100829845,387826425,2015-12-28,2015-12-28,2016-02-04,USD,public,free event,40.0,Family & Education,US
100834445,653109675,2015-12-28,2015-12-28,2016-02-17,USD,private,paid event,100.0,,US
100836160,29013825,2015-12-28,2016-03-01,2016-04-28,USD,public,free event,300.0,Other,
100849210,616358245,2015-12-28,2015-12-28,2016-01-09,CAD,public,free event,75.0,Health & Wellness,US
100852580,363480225,2015-12-28,2015-12-28,2016-01-20,USD,private,free event,2.0,,US
100868500,50920535,2015-12-28,2015-12-28,2016-02-07,USD,public,paid event,31.0,Hobbies & Special Interest,US
100925780,7095845,2015-12-28,2015-12-28,2016-01-31,USD,private,paid event,9.0,,
100928100,21201850,2015-12-28,2015-01-10,2016-11-27,USD,public,paid event,50.0,Family & Education,US
100931985,86276745,2015-12-28,2015-07-03,2016-01-14,USD,public,paid event,17.0,Community & Culture,US
100952670,765585615,2015-12-29,2015-12-29,2016-04-02,GBP,public,paid event,2.0,Music,GB
100978990,346595,2015-12-29,2015-02-16,2016-01-19,USD,private,free event,1.0,,
100979090,346595,2015-12-29,2015-02-16,2016-01-06,USD,private,free event,1.0,,
100981730,346595,2015-12-29,2015-02-16,2016-01-18,USD,private,free event,1.0,,
100984875,542547125,2015-12-29,2015-12-29,2016-05-26,USD,public,paid event,14.0,,US
100985120,349291675,2015-12-29,2015-12-29,2016-06-02,USD,private,free event,467.0,,US
100987180,206357830,2015-12-29,2015-12-29,2016-04-08,USD,public,paid event,10.0,Other,US
100991235,686086110,2015-12-29,2015-12-29,2016-06-16,USD,public,paid event,40.0,Charity & Causes,US
101001950,244188770,2015-12-29,2015-12-29,2015-12-29,EUR,public,paid event,66.0,Business & Professional,
101006440,291676235,2015-12-29,2015-12-29,2016-02-08,USD,public,paid event,500.0,Sports & Fitness,US
101036225,539795115,2015-12-29,2015-10-06,2016-05-30,USD,public,paid event,8.0,Performing & Visual Arts,US
101037000,73401655,2015-12-29,2015-12-30,2016-01-12,USD,private,free event,100.0,,
101041220,505427985,2015-12-29,2015-12-29,2016-01-15,USD,public,paid event,400.0,Other,US
101041680,223316645,2015-12-29,2015-12-29,2016-03-10,USD,private,paid event,120.0,,US
101047915,774425265,2015-12-29,2015-12-29,2016-03-30,GBP,public,paid event,30.0,Performing & Visual Arts,GB
101063660,732282985,2015-12-30,2015-12-30,2016-02-10,EUR,public,paid event,1500.0,Other,ES
101069950,79579385,2015-12-30,2015-07-15,2016-08-26,GBP,public,free event,100.0,Music,GB
101070730,79579385,2015-12-30,2015-07-15,2016-09-08,GBP,public,free event,100.0,Music,GB
101075060,266370830,2015-12-30,2015-12-30,2016-06-18,GBP,public,paid event,15.0,Performing & Visual Arts,GB
101096500,548558425,2015-12-30,2015-12-30,2016-01-08,USD,public,paid event,50.0,Performing & Visual Arts,US
101121470,347343495,2015-12-30,2015-12-30,2016-02-07,USD,public,free event,100.0,Food & Drink,US
101133760,410498445,2015-12-30,2015-12-30,2016-12-04,USD,public,paid event,82.0,Seasonal & Holiday,US
101143255,665783545,2015-12-30,2015-02-24,2016-02-10,USD,public,free event,100.0,Food & Drink,US
101143505,447756585,2015-12-30,2015-12-30,2016-01-10,USD,public,free event,20.0,Sports & Fitness,US
101153140,193517880,2015-12-30,2015-07-11,2016-04-16,AUD,public,paid event,16.0,Health & Wellness,AU
101162465,137946455,2015-12-30,2015-12-30,2016-01-13,SGD,public,free event,9.0,Business & Professional,
101163030,681290290,2015-12-30,2015-12-30,2016-01-08,USD,public,free event,200.0,Government & Politics,US
101206140,281089455,2015-12-31,2015-12-31,2016-01-11,USD,public,free event,25.0,Health & Wellness,AE
101233010,85656615,2016-01-01,2016-01-01,2016-01-06,SGD,private,free event,2000.0,Business & Professional,SG
101251890,516758385,2016-01-01,2016-01-01,2016-01-14,GBP,public,paid event,65.0,Food & Drink,GB
101316325,93240755,2016-01-01,2015-01-08,2016-05-07,USD,public,paid event,1.0,Performing & Visual Arts,US
101317040,680155250,2016-01-01,2015-04-05,2016-01-21,USD,public,paid event,4120.0,Performing & Visual Arts,
101319595,727204530,2016-01-01,2015-09-21,2016-04-25,USD,public,free event,35.0,Travel & Outdoor,US
101338215,685206700,2016-01-01,2016-01-14,2016-11-29,USD,public,free event,50.0,Business & Professional,US
101338540,685206700,2016-01-01,2016-01-14,2016-09-06,USD,public,free event,50.0,Business & Professional,US
101343390,727963450,2016-01-01,2016-01-01,2016-01-10,USD,public,paid event,100.0,Music,US
101343615,305810445,2016-01-01,2016-01-01,2016-01-14,USD,public,paid event,150.0,Performing & Visual Arts,US
101446690,517124815,2016-01-02,2016-01-02,2016-01-19,USD,public,free event,10.0,Charity & Causes,US
101456060,803538880,2016-01-02,2016-01-02,2016-01-09,ARS,public,free event,100.0,Community & Culture,AR
101462810,679612600,2016-01-02,2016-01-02,2016-01-29,USD,public,paid event,36.0,Hobbies & Special Interest,US
101470275,407132775,2016-01-02,2016-01-02,2016-09-20,USD,public,paid event,40.0,Sports & Fitness,US
101520860,704648615,2016-01-02,2016-01-02,2016-02-29,USD,public,,,Hobbies & Special Interest,US
101542235,685206700,2016-01-03,2016-01-20,2016-04-14,USD,public,free event,50.0,Business & Professional,US
101552665,793274945,2016-01-03,2016-01-03,2016-04-04,USD,public,paid event,10.0,Science & Technology,IL
101562680,799876105,2016-01-03,2015-12-14,2016-01-11,GBP,public,free event,1000.0,Business & Professional,GB
101645630,96452855,2016-01-03,2016-01-03,2016-05-27,USD,public,paid event,16.0,Business & Professional,US
101684550,685206700,2016-01-03,2016-01-20,2016-05-05,USD,public,free event,50.0,Business & Professional,US
101690000,266749380,2016-01-03,2016-01-03,2016-01-21,USD,public,paid event,100.0,Music,US
101692930,804534095,2016-01-03,2016-01-03,2016-02-05,USD,public,free event,200.0,Health & Wellness,US
101719500,804571005,2016-01-03,2016-01-03,2016-03-04,USD,private,paid event,180.0,,US
101738955,804482630,2016-01-03,2016-01-03,2016-01-18,USD,private,paid event,8.0,,US
101777895,804653295,2016-01-04,2016-01-04,2016-02-10,EUR,private,free event,10.0,,
101796615,139233975,2016-01-04,2016-01-04,2016-01-22,USD,public,free event,50.0,,
101801455,21641675,2016-01-04,2014-10-31,2017-03-06,USD,public,free event,15.0,Business & Professional,
101806455,728513035,2016-01-04,2016-01-04,2016-05-05,USD,private,free event,6.0,,US
101823135,725947600,2016-01-04,2016-01-04,2016-02-21,USD,private,free event,45.0,Other,US
101830545,804767380,2016-01-04,2016-01-04,2016-01-13,USD,private,free event,400.0,,
101838000,432310655,2016-01-04,2016-01-04,2016-01-16,USD,public,free event,100.0,Music,US
101876315,671042260,2016-01-04,2016-01-04,2016-07-23,USD,public,paid event,800.0,Religion & Spirituality,US
101907420,371295,2016-01-04,2014-12-30,2016-03-22,USD,public,paid event,79.0,Health & Wellness,US
101911910,782990380,2016-01-04,2016-01-04,2016-01-17,USD,public,paid event,50.0,Business & Professional,US
101913860,699042050,2016-01-04,2016-01-04,2016-01-16,AUD,public,paid event,200.0,Sports & Fitness,AU
101932190,371707575,2016-01-04,2015-10-21,2016-02-02,USD,public,paid event,100.0,Health & Wellness,US
101970310,667701610,2016-01-05,2016-01-05,2017-09-05,EUR,private,free event,100.0,,IT
101979735,419055640,2016-01-05,2016-01-05,2016-02-07,AUD,public,paid event,110.0,Other,AU
101982835,514648405,2016-01-05,2016-01-05,2016-10-25,EUR,public,free event,9.0,Business & Professional,FR
101999940,73276225,2016-01-05,2016-01-05,2016-04-14,GBP,public,paid event,6.0,Business & Professional,GB
102011095,140839135,2016-01-05,2016-01-05,2016-02-07,GBP,public,free event,15.0,Family & Education,GB
102032615,665091005,2016-01-05,2016-01-05,2016-01-12,USD,private,free event,25.0,,US
102045170,626288225,2016-01-05,2016-01-05,2016-03-03,USD,public,free event,100.0,Health & Wellness,US
102054665,662684320,2016-01-05,2016-01-05,2016-02-04,EUR,private,free event,100.0,Other,FR
